"Function","Agency","Fund Type","FP Category","Fund","Subfund","Subfund Name","2025-26  Estimates","2024-25  Estimates","2023-24  Actuals","2022-23  Actuals","2021-22  Actuals","2020-21  Actuals","2019-20  Actuals","2018-19  Actuals","2017-18  Actuals","2016-17  Actuals","2015-16  Actuals","2014-15  Actuals","2013-14  Actuals","2012-13  Actuals","2011-12  Actuals","2010-11  Actuals","2009-10  Actuals","2008-09  Actuals","2007-08  Actuals","2006-07  Actuals","2005-06  Actuals","2004-05  Actuals","2003-04  Actuals","2002-03  Actuals","2001-02  Actuals","2000-01  Actuals","1999-00  Actuals","1998-99  Actuals","1997-98  Actuals","1996-97  Actuals","1995-96  Actuals","1994-95  Actuals"
"Public Protection/Criminal Justice","Homeland Security and Emergency Services, Division of","Special Revenue Funds - Other","Non-Personal Service","Miscellaneous State Special Revenue","21992","Critical Infras","0.0","0.0","60000.0","68000.0","42000.0","46000.0","0.0","0.0","0.0","0.0","0.0","484000.0","79000.0","200000.0","1000.0","1140000.0","1244000.0","1462000.0","1206000.0","648000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Public Protection/Criminal Justice","Homeland Security and Emergency Services, Division of","Special Revenue Funds - Other","Personal Service","Miscellaneous State Special Revenue","21992","Critical Infras","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","200000.0","334000.0","369000.0","264000.0","268000.0","202000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Public Protection/Criminal Justice","Homeland Security and Emergency Services, Division of","Special Revenue Funds - Other","Fringe Benefits","Miscellaneous State Special Revenue","22011","Public Service","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","904000.0","980000.0","1461000.0","1058000.0","929000.0","574000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Public Protection/Criminal Justice","Homeland Security and Emergency Services, Division of","Special Revenue Funds - Other","Indirect Costs","Miscellaneous State Special Revenue","22011","Public Service","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1000.0","87000.0","82000.0","103000.0","81000.0","88000.0","57000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Public Protection/Criminal Justice","Homeland Security and Emergency Services, Division of","Special Revenue Funds - Other","Non-Personal Service","Miscellaneous State Special Revenue","22011","Public Service","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","364000.0","4020000.0","1808000.0","1831000.0","2626000.0","568000.0","839000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Public Protection/Criminal Justice","Homeland Security and Emergency Services, Division of","Special Revenue Funds - Other","Personal Service","Miscellaneous State Special Revenue","22011","Public Service","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","54000.0","2393000.0","1679000.0","2554000.0","2570000.0","2295000.0","2124000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Public Protection/Criminal Justice","Homeland Security and Emergency Services, Division of","Special Revenue Funds - Other","Assistance and Grants","Miscellaneous State Special Revenue","22122","Local Wireless","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-39350000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Public Protection/Criminal Justice","Homeland Security and Emergency Services, Division of","Special Revenue Funds - Other","Assistance and Grants","Miscellaneous State Special Revenue","22123","Pub Safe Commun","77555000.0","69820000.0","50496000.0","22950000.0","56165000.0","38177000.0","22261000.0","40902000.0","22550000.0","33044000.0","27765000.0","28824000.0","27814000.0","51389000.0","18369000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Public Protection/Criminal Justice","Homeland Security and Emergency Services, Division of","Special Revenue Funds - Other","Fringe Benefits","Miscellaneous State Special Revenue","22123","Pub Safe Commun","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","40000.0","120000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Public Protection/Criminal Justice","Homeland Security and Emergency Services, Division of","Special Revenue Funds - Other","Indirect Costs","Miscellaneous State Special Revenue","22123","Pub Safe Commun","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2000.0","13000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Public Protection/Criminal Justice","Homeland Security and Emergency Services, Division of","Special Revenue Funds - Other","Non-Personal Service","Miscellaneous State Special Revenue","22123","Pub Safe Commun","15740000.0","14301000.0","11809000.0","10394000.0","11442000.0","7349000.0","10736000.0","15399000.0","12812000.0","8557000.0","15135000.0","20137000.0","21467000.0","49952000.0","62188000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Public Protection/Criminal Justice","Homeland Security and Emergency Services, Division of","Special Revenue Funds - Other","Personal Service","Miscellaneous State Special Revenue","22123","Pub Safe Commun","35837000.0","33185000.0","25612000.0","27733000.0","20381000.0","28388000.0","26859000.0","18441000.0","13977000.0","14655000.0","9890000.0","8785000.0","7817000.0","8292000.0","7006000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Public Protection/Criminal Justice","Homeland Security and Emergency Services, Division of","Special Revenue Funds - Other","Non-Personal Service","Miscellaneous State Special Revenue","22132","New York Alert","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","37000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Public Protection/Criminal Justice","Homeland Security and Emergency Services, Division of","Special Revenue Funds - Other","Assistance and Grants","Miscellaneous State Special Revenue","22173","Vol Fire Rec&Re","200000.0","200000.0","0.0","0.0","87000.0","124000.0","62000.0","0.0","69000.0","177000.0","43000.0","168000.0","83000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Public Protection/Criminal Justice","Homeland Security and Emergency Services, Division of","Special Revenue Funds - Other","Non-Personal Service","Miscellaneous State Special Revenue","22199","Airport Securit","0.0","0.0","0.0","0.0","0.0","0.0","506000.0","0.0","0.0","151000.0","0.0","0.0","241000.0","0.0","232000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Public Protection/Criminal Justice","Homeland Security and Emergency Services, Division of","Special Revenue Funds - Other","Fringe Benefits","Miscellaneous State Special Revenue","22214","Fireworks Reven","132000.0","129000.0","122000.0","110000.0","75000.0","131000.0","103000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Public Protection/Criminal Justice","Homeland Security and Emergency Services, Division of","Special Revenue Funds - Other","Indirect Costs","Miscellaneous State Special Revenue","22214","Fireworks Reven","8000.0","7000.0","5000.0","5000.0","3000.0","6000.0","6000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Public Protection/Criminal Justice","Homeland Security and Emergency Services, Division of","Special Revenue Funds - Other","Personal Service","Miscellaneous State Special Revenue","22214","Fireworks Reven","186000.0","182000.0","179000.0","173000.0","116000.0","219000.0","161000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Public Protection/Criminal Justice","Homeland Security and Emergency Services, Division of","Special Revenue Funds - Other","Non-Personal Service","Miscellaneous State Special Revenue","22243","Securing Cities","0.0","0.0","19000.0","41000.0","24000.0","0.0","325000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Public Protection/Criminal Justice","Indigent Legal Services, Office of","General Fund","Assistance and Grants","Local Assistance Account","10000","Local Assistnce","95334000.0","95333000.0","87861000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Public Protection/Criminal Justice","Indigent Legal Services, Office of","Special Revenue Funds - Other","Assistance and Grants","Indigent Legal Services","23551","Indigent Legal","315296000.0","222296000.0","217488000.0","125145000.0","117660000.0","113060000.0","85503000.0","83765000.0","72102000.0","60503000.0","58068000.0","51123000.0","53002000.0","56557000.0","62292000.0","65769000.0","70089000.0","79262000.0","74161000.0","67765000.0","54221000.0","51552000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Public Protection/Criminal Justice","Indigent Legal Services, Office of","Special Revenue Funds - Other","Fringe Benefits","Indigent Legal Services","23551","Indigent Legal","3001000.0","2836000.0","2891000.0","2013000.0","1716000.0","1682000.0","1645000.0","1851000.0","1069000.0","967000.0","599000.0","515000.0","489000.0","247000.0","83000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Public Protection/Criminal Justice","Indigent Legal Services, Office of","Special Revenue Funds - Other","Indirect Costs","Indigent Legal Services","23551","Indigent Legal","126000.0","118000.0","118000.0","98000.0","77000.0","76000.0","88000.0","94000.0","46000.0","44000.0","28000.0","26000.0","27000.0","13000.0","5000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Public Protection/Criminal Justice","Indigent Legal Services, Office of","Special Revenue Funds - Other","Non-Personal Service","Indigent Legal Services","23551","Indigent Legal","797000.0","782000.0","488000.0","290000.0","164000.0","213000.0","409000.0","313000.0","409000.0","453000.0","210000.0","97000.0","181000.0","69000.0","62000.0","25016000.0","25000000.0","25000000.0","25000000.0","25000000.0","25000000.0","25000000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Public Protection/Criminal Justice","Indigent Legal Services, Office of","Special Revenue Funds - Other","Personal Service","Indigent Legal Services","23551","Indigent Legal","4579000.0","4310000.0","4397000.0","3226000.0","2764000.0","2820000.0","2620000.0","2430000.0","1873000.0","1678000.0","1211000.0","928000.0","885000.0","606000.0","259000.0","8000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Public Protection/Criminal Justice","Investigation, Temporary State Commission of","General Fund","Non-Personal Service","State Operations Account","10050","State Purposes","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5000.0","835000.0","914000.0","929000.0","827000.0","943000.0","762000.0","639000.0","956000.0","898000.0","366000.0","356000.0","320000.0","277000.0","210000.0","237000.0"
"Public Protection/Criminal Justice","Investigation, Temporary State Commission of","General Fund","Personal Service","State Operations Account","10050","State Purposes","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","386000.0","2568000.0","2576000.0","2564000.0","2576000.0","2208000.0","2191000.0","2262000.0","2159000.0","1864000.0","1792000.0","1792000.0","1581000.0","1568000.0","1581000.0","1915000.0"
"Public Protection/Criminal Justice","Investigation, Temporary State Commission of","Special Revenue Funds - Federal","Non-Personal Service","Federal Miscellaneous Operating Grants Fund","25300","Fed Oper Grant","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Public Protection/Criminal Justice","Investigation, Temporary State Commission of","Special Revenue Funds - Other","Non-Personal Service","Miscellaneous State Special Revenue","22061","Seized Assets","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4000.0","151000.0","173000.0","58000.0","183000.0","137000.0","118000.0","167000.0","137000.0","62000.0","128000.0","71000.0","33000.0","0.0","0.0","0.0"
"Public Protection/Criminal Justice","Judicial Commissions","General Fund","Non-Personal Service","State Operations Account","10050","State Purposes","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1185000.0","1221000.0","1157000.0","1686000.0","1336000.0","693000.0","663000.0","702000.0","478000.0","445000.0","453000.0","498000.0","471000.0","513000.0","432000.0","489000.0","0.0","0.0"
"Public Protection/Criminal Justice","Judicial Commissions","General Fund","Personal Service","State Operations Account","10050","State Purposes","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3794000.0","3723000.0","3988000.0","3602000.0","2589000.0","2092000.0","2051000.0","1945000.0","1820000.0","1829000.0","1772000.0","1698000.0","1558000.0","1477000.0","1376000.0","1183000.0","0.0","0.0"
"Public Protection/Criminal Justice","Judicial Conduct, Commission on","General Fund","Non-Personal Service","State Operations Account","10050","State Purposes","2200000.0","2200000.0","1917000.0","1820000.0","1656000.0","1432000.0","1545000.0","1464000.0","1314000.0","1324000.0","1359000.0","1356000.0","1261000.0","1256000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","337000.0","395000.0"
"Public Protection/Criminal Justice","Judicial Conduct, Commission on","General Fund","Personal Service","State Operations Account","10050","State Purposes","7130000.0","6516000.0","5644000.0","5208000.0","4492000.0","4364000.0","4203000.0","3959000.0","4238000.0","4181000.0","4208000.0","4028000.0","3904000.0","3953000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1214000.0","1312000.0"
"Public Protection/Criminal Justice","Judicial Conduct, Commission on","Special Revenue Funds - Federal","Non-Personal Service","Federal Miscellaneous Operating Grants Fund","25542","Cares Act","0.0","0.0","0.0","0.0","11000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Public Protection/Criminal Justice","Judicial Nomination, Commission on","General Fund","Non-Personal Service","State Operations Account","10050","State Purposes","30000.0","30000.0","10000.0","5000.0","0.0","0.0","0.0","0.0","10000.0","10000.0","20000.0","24000.0","45000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20000.0"
"Public Protection/Criminal Justice","Judicial Screening Committees, New York State","General Fund","Non-Personal Service","State Operations Account","10050","State Purposes","38000.0","38000.0","15000.0","9000.0","1000.0","3000.0","6000.0","7000.0","14000.0","9000.0","14000.0","12000.0","50000.0","2000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","58000.0","22000.0"
"Public Protection/Criminal Justice","Judicial Screening Committees, New York State","General Fund","Personal Service","State Operations Account","10050","State Purposes","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","31000.0","51000.0"
"Public Protection/Criminal Justice","Military and Naval Affairs, Division of","Capital Projects Funds - Federal","Capital Projects","Federal Capital Projects","313DD","Fed Grants-Cap","72592000.0","57051000.0","79111000.0","45437000.0","41326000.0","35725000.0","35292000.0","31149000.0","31060000.0","34644000.0","21109000.0","14842000.0","8839000.0","8989000.0","7751000.0","13629000.0","23609000.0","27727000.0","45118000.0","30844000.0","19989000.0","7701000.0","5148000.0","5225000.0","5156000.0","2638000.0","1758000.0","1537000.0","2955000.0","3566000.0","1327000.0","497000.0"
"Public Protection/Criminal Justice","Military and Naval Affairs, Division of","Capital Projects Funds - Federal","Capital Projects","Federal Capital Projects","313FS","Federal Stimulu","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","333000.0","3734000.0","3350000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Public Protection/Criminal Justice","Military and Naval Affairs, Division of","Capital Projects Funds - Other","Capital Projects","Capital Projects Fund","30000","Capital Project","23889000.0","-71492000.0","36374000.0","94696000.0","177135000.0","160022000.0","77354000.0","35530000.0","29994000.0","35395000.0","17007000.0","14436000.0","10630000.0","9639000.0","8008000.0","6383000.0","10140000.0","12390000.0","7701000.0","5281000.0","4931000.0","5869000.0","7085000.0","6747000.0","6305000.0","6130000.0","6046000.0","5111000.0","4549000.0","3957000.0","4049000.0","4736000.0"
"Public Protection/Criminal Justice","Military and Naval Affairs, Division of","Capital Projects Funds - Other","Capital Projects","Capital Projects Fund","300CC","CPF - Auth Bond","66050000.0","65001000.0","27366000.0","27653000.0","20062000.0","20929000.0","12747000.0","8903000.0","2253000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3000000.0","3000000.0","3000000.0","3000000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
